,약국명,토요일 시작,토요일 종료,일요일 시작,일요일 종료,공휴일 시작,공휴일 종료,위도,경도,구별
3305,봄봄약국,0900,1500,0900,1400,,,37.540738,127.14728259999998,강동구
3306,라임약국,0830,1500,,,,,37.5020776,127.01135490000001,서초구
3307,스마트온누리약국,0830,1700,,,,,37.4942496,127.0282277,서초구
3308,새목동약국,0900,1600,,,,,37.537443599999996,126.88167220000001,양천구
3309,금빛약국,0900,1530,,,,,37.6389175,127.03863670000001,도봉구
3310,국기원약국,,,,,,,37.4992721,127.0306382,강남구
3311,한마음약국,0900,1500,,,,,37.52290560000001,126.92427279999998,영등포구
3312,신사굿약국,1000,2000,,,,,37.5166836,127.0218544,강남구
3313,다정약국,0900,1500,0900,1600,,,37.6061625,127.01484779999998,성북구
3314,라임약국,0900,1400,,,,,37.4825364,126.9302452,관악구
3315,장미미소약국,0830,1900,,,,,37.5177414,127.10165649999999,송파구
3316,메디팜정연약국,0900,1700,,,,,37.50654189999999,127.06531609999999,강남구
3317,한결약국,0800,1900,0800,1900,0800,1900,37.5238621,126.8752908,양천구
3318,꿈꾸는약국,,,,,,,37.51260870000001,126.94043629999999,동작구
3319,치료의빛예은약국,0900,2230,0900,2230,0900,2230,37.5666572,127.07957859999999,광진구
3320,베네시티약국,0900,1800,0900,1800,0900,1800,37.540481,127.1249608,강동구
3321,삼화약국,0830,2120,1000,2000,1000,2000,37.5808208,127.0457652,동대문구
3322,메디칼하늘약국,,,,,,,37.484925,127.0350842,강남구
3323,센트럴약국,,,,,,,37.507918,127.035191,강남구
3324,따뜻한약국,0900,1400,,,,,37.5708033,126.9798544,종로구
3325,오렌지약국,0800,1330,,,,,37.5656958,126.98848490000002,중구
3326,행복주는약국,,,,,,,37.5150478,127.1147876,송파구
3327,미소온누리약국,0900,2100,1200,1900,,,37.4803223,126.9145088,관악구
3328,뉴우리약국,,,,,,,37.540460700000004,127.0697337,광진구
3329,중앙약국,0900,2000,,,,,37.6598281,127.06982279999998,노원구
3330,윤약국,0900,1400,,,,,37.569548700000006,126.916207,서대문구
3331,강원약국,0830,1300,,,,,37.5791192,126.89029409999999,마포구
3332,선릉수정약국,0900,1600,,,,,37.5051335,127.04893829999999,강남구
3333,다올약국,0900,1400,,,,,37.5950553,127.09858729999999,중랑구
3334,남대문약국,0900,2000,,,,,37.460332799999996,126.9059371,금천구
3335,메디팜사랑약국,0900,0900,,,,,37.5404001,126.8371051,강서구
3336,신용산약국,0830,1300,,,,,37.527882500000004,126.9676321,용산구
3337,아이사랑태평양약국,0900,1700,0900,1700,,,37.5110915,126.880756,구로구
3338,이화사랑약국,0900,1600,,,,,37.570468299999995,126.91293459999999,서대문구
3339,가족건강약국,0900,2000,0900,2000,0900,2000,37.511377,126.9317385,동작구
3340,늘푸른약국,0900,2100,,,,,37.5289508,127.13530520000002,강동구
3341,신유정약국,0900,1900,,,,,37.541241299999996,126.9489446,마포구
3342,선진약국,0900,1900,,,,,37.5442751,126.9352615,마포구
3343,다은약국,0900,1900,,,,,37.5081841,126.94038799999998,동작구
3344,온누리대웅약국,0900,1630,,,,,37.492960100000005,127.15273400000001,송파구
3345,미플러스약국,1000,1700,,,,,37.5151565,127.0203529,강남구
3346,테라약국,0900,1430,,,,,37.4856859,127.1193237,송파구
3347,서보약국,,,,,,,37.50610220000001,126.9613258,동작구
3348,청춘약국,,,,,,,37.682268,127.04864509999999,도봉구
3349,경원약국,0700,1600,,,,,37.5787716,127.0421707,동대문구
3350,에이스약국,,,,,,,37.589583600000005,127.0739588,중랑구
3351,도곡타워약국,,,,,1030,2130,37.4889623,127.0519645,강남구
3352,봉천미래약국,0900,1400,,,,,37.4825865,126.9427159,관악구
3353,피나팜맑은약국,0900,1300,,,,,37.4856859,127.1193237,송파구
3354,1층호약국,0900,1700,,,,,37.6590511,127.0728631,노원구
3355,허브약국,0900,1430,,,,,37.616873299999995,127.00359909999999,성북구
3356,밝은약국,0900,1400,,,,,37.565804299999996,127.0165817,중구
3357,신풍시장약국,0900,1400,,,,,37.5051093,126.90468,영등포구
3358,청수약국,0900,1800,,,,,37.5777737,127.03393940000001,동대문구
3359,숙명온누리약국,,,,,,,37.54504319999999,126.966755,용산구
3360,2층바른약국,0900,1500,,,,,37.5543945,127.01001459999999,중구
3361,메디칼푸른약국,0900,1300,,,,,37.53284319999999,126.9044827,영등포구
3362,건강온누리약국,,,,,,,37.4974576,127.06532649999998,강남구
3363,수유대학약국,0900,1700,,,,,37.6419871,127.01642009999999,강북구
3364,대치메디칼약국,,,,,,,37.493959499999995,127.06132269999999,강남구
3365,상암월드약국,1000,2230,1000,2230,1000,2230,37.567758399999995,126.89811470000001,마포구
3366,푸르지오약국,0900,1500,,,,,37.577892,127.0328646,동대문구
3367,새보람약국,0830,1700,1000,1800,1000,1800,37.526801299999995,126.8959163,영등포구
3368,사과약국,0900,1600,,,,,37.553594399999994,126.84126529999999,강서구
3369,친절한성심정문약국,0830,1330,,,,,37.4922947,126.90876399999999,영등포구
3370,경동시장약국,0900,1500,,,,,37.5820958,127.03888219999999,동대문구
3371,노바약국,1400,2400,1400,2200,1400,2200,37.5074696,127.0272194,강남구
3372,종로우리약국,0800,2200,0800,2200,0800,2200,37.5706553,127.00004140000001,종로구
3373,나무약국,0900,1400,,,,,37.55279779999999,126.83058729999999,강서구
3374,영원약국,,,,,,,37.513519099999996,127.06459140000001,강남구
3375,새우리온누리약국,0900,1600,,,,,37.588567299999994,126.94400729999998,서대문구
3376,햇빛온누리약국,0900,1700,,,,,37.5353432,126.86316219999999,강서구
3377,아이파크약국,0900,1400,0900,1400,0900,1300,37.479988899999995,127.14367240000001,송파구
3378,충정로조은약국,0900,1400,,,,,37.558819,126.96354170000001,중구
3379,정다운온누리약국,0900,1400,,,,,37.6199691,126.9161868,은평구
3380,어진온누리약국,0900,1500,,,,,37.634768900000005,126.9193621,은평구
3381,고연뿌리약국,0900,2200,0900,2200,0900,2200,37.4892201,126.99221399999999,서초구
3382,강남메디칼약국,0830,1600,,,,,37.48914620000001,126.99305290000001,서초구
3383,상산약국,0900,2200,0900,2200,0900,2200,37.565800200000005,127.0200953,중구
3384,태양프라자약국,0900,1500,,,,,37.666307,127.07779640000001,노원구
3385,기린약국,0900,1500,,,,,37.59023140000001,126.9428809,서대문구
3386,이손약국,,,,,,,37.6218305,127.0805442,노원구
3387,조은약국,,,,,,,37.5065666,127.0226074,서초구
3388,소아제일약국,0830,1330,0900,1800,0830,1800,37.55410639999999,126.96846219999999,용산구
3389,명문온누리약국,0900,1800,,,,,37.5789005,127.07012399999999,동대문구
3390,목동조은약국,,,,,,,37.5373375,126.87628559999999,양천구
3391,좋은하루온누리약국,,,,,,,37.5291722,126.87597930000001,양천구
3392,자연약국,0900,1600,,,,,37.5951579,127.06339579999998,동대문구
3393,가온약국,,,,,,,37.518125,127.0451693,강남구
3394,새싹약국,0900,1400,,,,,37.5011078,126.94155,동작구
3395,이레약국,0900,1500,,,,,37.537801,127.05208329999999,성동구
3396,수서역정민아약국,0900,1900,,,,,37.486738,127.10313229999998,강남구
3397,월드중앙약국,0900,1600,,,,,37.6459708,127.03345790000002,도봉구
3398,생생약국,0900,1400,,,,,37.4987937,127.0366022,강남구
3399,안녕약국,0900,1400,,,,,37.6174637,126.93293419999999,은평구
3400,희망약국,0900,1600,,,,,37.6555565,127.04148329999998,도봉구
3401,주온누리약국,0900,1300,,,,,37.5138756,127.1148025,송파구
3402,뽀빠이약국,0930,2000,,,,,37.526043900000005,127.02887439999999,강남구
3403,문정이화약국,0900,1400,,,,,37.485774299999996,127.12050159999998,송파구
3404,문정온누리약국,,,,,,,37.4856859,127.1193237,송파구
3405,건대온누리약국,0830,1300,,,,,37.535849600000006,127.08269569999999,광진구
3406,메디팜백악관약국,0900,1700,,,,,37.5564128,127.08936920000001,광진구
3407,대학약국,,,,,,,37.5079595,126.96135770000001,동작구
3408,마곡새봄약국,0800,1500,,,,,37.553594399999994,126.84126529999999,강서구
3409,구로솔약국,0830,1500,,,,,37.4996559,126.8670035,구로구
3410,옵티마세란약국,0900,2100,,,,,37.534125,127.08187959999998,광진구
3411,마곡프라자약국,0900,1500,1000,1300,,,37.566847100000004,126.81896280000001,강서구
3412,활기찬약국,0900,1500,,,,,37.6095523,127.0776176,중랑구
3413,화이트약국,0900,1430,,,,,37.580794899999994,127.0886659,중랑구
3414,새봄약국,0900,1300,,,,,37.5861499,126.9464328,서대문구
3415,메디칼우리약국,0900,1800,,,,,37.51389289999999,126.94317930000001,동작구
3416,씨티약국,0900,2230,1000,2000,1000,2000,37.4997597,127.02714409999999,강남구
3417,플러스튼튼약국,0830,1700,,,,,37.4847836,126.932331,관악구
3418,서울온누리약국,0830,1500,,,0900,1300,37.4738598,126.9181205,관악구
3419,맘온누리약국,0900,1500,,,,,37.5533338,126.8510294,강서구
3420,광화문윤약국,,,,,,,37.5705681,126.97630759999998,종로구
3421,밝은약국,0830,1500,,,,,37.497926899999996,127.0431433,강남구
3422,압구정온누리약국,0900,1800,1100,1700,,,37.5264815,127.02763440000001,강남구
3423,길동보룡약국,0800,2250,0900,2200,0900,2200,37.537658500000006,127.14023200000001,강동구
3424,남산우리약국,0900,1500,,,,,37.5601294,127.0134305,중구
3425,늘좋은약국,0900,1600,,,,,37.5647741,127.0560554,동대문구
3426,까치프라자약국,0900,1700,0900,2100,,,37.5495419,126.83591399999999,강서구
3427,신한제일약국,0830,1300,,,,,37.568423100000004,127.01123600000001,중구
3428,서울하이약국,0830,1400,,,,,37.5581346,126.97307430000001,중구
3429,즐거운약국,0900,1500,,,,,37.54223080000001,126.94461709999999,마포구
3430,참조은약국,0900,1600,0930,1600,0900,1600,37.5426383,126.95188870000001,마포구
3431,행복한오늘이수약국,0800,1500,,,,,37.4848734,126.981595,동작구
3432,메디팜우주약국,0900,1500,,,,,37.5178922,127.10015290000001,송파구
3433,신우리약국,,,,,,,37.596351,126.9086186,은평구
3434,미라클약국,0900,1430,,,,,37.5415342,126.97238999999999,용산구
3435,후문약국,0900,1300,,,,,37.49345599999999,126.8857763,구로구
3436,강서약국,0830,1300,,,,,37.4929352,126.8558058,구로구
3437,두리약국,0830,1400,,,,,37.6074463,127.0602268,성북구
3438,마곡하나약국,0830,1700,0900,1400,0900,1400,37.553594399999994,126.84126529999999,강서구
3439,정문약국,0900,1800,0900,1800,0900,1800,37.6140365,127.0976311,중랑구
3440,스타온누리약국,0830,1600,,,,,37.5587739,127.1493139,강동구
3441,새봄약국,0830,1500,,,,,37.5549336,127.03674270000002,성동구
3442,중앙약국,0830,1430,,,,,37.62110070000001,126.919622,은평구
3443,은혜약국,,,,,,,37.5207606,126.92689299999999,영등포구
3444,위례푸른약국,0900,1500,,,,,37.479988899999995,127.14367240000001,송파구
3445,해란약국,,,,,,,37.54462410000001,126.96736059999999,용산구
3446,유약국,0800,1330,,,,,37.5534679,126.8506527,강서구
3447,나을약국,0930,1500,,,,,37.494206899999995,127.0139398,서초구
3448,재원약국,0900,1430,,,,,37.6151723,127.0356169,강북구
3449,경희궁햇살약국,0900,1400,,,0900,1400,37.57070529999999,126.9644592,종로구
3450,맑은수약국,0900,1400,,,,,37.519744200000005,126.9295397,영등포구
3451,월곡보건약국,,,,,,,37.6026094,127.0391744,성북구
3452,정명약국,0900,1600,,,,,37.5199076,126.92453870000001,영등포구
3453,유창온누리약국,0900,2100,,,0830,2100,37.495003499999996,127.11702930000001,송파구
3454,아이사랑약국,0900,1500,0900,1300,0900,1300,37.6639295,127.0662693,노원구
3455,밝은약국,0900,1700,,,1400,1900,37.6198888,127.0744983,노원구
3456,메디팜더미소약국,0900,2100,0900,2100,,,37.4779201,127.12718429999998,송파구
3457,신사웰약국,1000,1500,,,,,37.5149825,127.02033929999999,강남구
3458,다정온누리약국,0900,1300,,,,,37.502185600000004,127.03597279999998,강남구
3459,삼오약국,0900,1300,,,,,37.5694402,127.065729,동대문구
3460,구일중앙약국,0900,1400,,,,,37.4950273,126.872004,구로구
3461,보윤약국,0900,2100,,,,,37.625881400000004,127.07424040000001,노원구
3462,센느약국,1030,1700,,,,,37.4976251,127.02925259999998,강남구
3463,대학약국,0900,1330,,,,,37.5766536,126.9974977,종로구
3464,신도약국,0900,1300,,,,,37.5030259,126.8625146,구로구
3465,늘푸른약국,0900,1600,,,,,37.482111100000004,126.88755640000001,구로구
3466,우리들약국,0900,1400,,,,,37.5379815,127.0524522,성동구
3467,해빛온누리약국,0830,1430,,,,,37.5196474,126.9020388,영등포구
3468,새봄약국,0900,1400,,,,,37.5339258,127.11865700000001,송파구
3469,햇살약국,0840,1300,,,,,37.628281799999996,127.0690945,노원구
3470,굿약국,0930,2230,1000,1900,1200,1900,37.4999834,127.02597970000001,서초구
3471,신라약국,,,,,,,37.569044700000006,126.81413429999999,강서구
3472,미소약국,0830,1400,,,,,37.5989941,127.0979317,중랑구
3473,대치늘푸른약국,0900,1600,,,,,37.4992302,127.06763190000001,강남구
3474,새동산약국,0900,1400,,,,,37.56288789999999,127.0828816,광진구
3475,늘푸른약국,,,,,,,37.4711157,126.9340392,관악구
3476,하이온누리약국,,,,,,,37.4781156,126.88156770000002,금천구
3477,새잠실365약국,0900,1400,0900,1300,0900,1300,37.511942299999994,127.0870254,송파구
3478,밝은온누리약국,,,,,,,37.52332620000001,127.027431,강남구
3479,청운약국,0900,1800,,,,,37.48458770000001,126.94695159999998,관악구
3480,제인약국,0900,1600,0900,1300,,,37.588664200000004,126.94476350000001,서대문구
3481,하얀약국,0900,1500,,,,,37.6283691,127.07021840000002,노원구
3482,참약국,0900,1300,,,,,37.6583229,127.03586370000001,도봉구
3483,건영약국,,,,,,,37.5238585,127.03962299999999,강남구
3484,약손메디칼약국,0900,1800,,,,,37.495800200000005,127.05272190000001,강남구
3485,강남맑은약국,0900,1400,,,,,37.489348,127.03219240000001,강남구
3486,청담명약국,,,,,,,37.51912,127.0504497,강남구
3487,큰사랑약국,0830,2100,,,,,37.549608,127.12828540000001,강동구
3488,새종로약국,0900,1800,,,,,37.57110309999999,126.9999358,종로구
3489,상쾌한해든약국,0900,1500,,,,,37.5245551,126.86926409999998,양천구
3490,우성메디칼약국,0900,2200,,,0900,2100,37.52262290000001,126.8335585,양천구
3491,정온누리약국,,,,,,,37.613782,126.9119986,은평구
3492,메디칼허브약국,0930,1800,,,,,37.5166201,127.01887109999998,서초구
3493,참약사약국,0800,1500,0900,1330,0900,1330,37.6011247,127.03389909999999,성북구
3494,스타약국,0900,1500,,,,,37.5921204,127.01544740000001,성북구
3495,혜민약국,0900,1300,,,,,37.560308299999996,127.0414983,성동구
3496,올리브약국,,,,,,,37.5270764,127.1153288,송파구
3497,길동스타약국,,,,,,,37.5392716,127.1408936,강동구
3498,하나로약국,1000,2100,1000,2100,1000,2100,37.4629917,127.0434134,서초구
3499,서초늘봄약국,1000,2200,1000,2200,1000,2200,37.4908523,127.00576070000001,서초구
3500,참약국,1030,2300,1030,2300,1030,2300,37.5545666,126.92967250000001,마포구
3501,행복약국,0900,1300,,,,,37.5708033,126.9798544,종로구
3502,라라약국,0900,1400,,,,,37.6393876,127.0642707,노원구
3503,김약국,0900,2200,,,,,37.484330799999995,126.92860379999999,관악구
3504,판도라조은약국,0830,1400,,,,,37.521409600000005,126.9053173,영등포구
3505,delight이화약국,0900,2100,1400,2100,1400,2100,37.551003200000004,126.91187479999999,마포구
3506,숭인약국,0900,1400,,,,,37.575457899999996,127.0223156,종로구
3507,세계약국,0900,2130,1000,2130,1000,2130,37.560837299999996,126.9770665,중구
3508,길동스타약국,,,,,,,37.5361354,127.13267859999999,강동구
3509,더행복약국,0900,1730,,,,,37.5982976,126.91382879999999,은평구
3510,8번가위드팜약국,0900,1400,,,,,37.5630488,126.9432618,서대문구
