,약국명,토요일 시작,토요일 종료,위도,경도,구별
414,군자백화점약국,900.0,2200.0,37.5559761,127.0815142,광진구
415,뉴메디칼약국,900.0,2130.0,37.5483453,127.0693268,광진구
416,비전약국,830.0,2200.0,37.5389211,127.06680520000002,광진구
417,미소약국,900.0,1300.0,37.5644562,127.0807479,광진구
418,참사랑약국,930.0,1600.0,37.5557086,127.0879167,광진구
419,광진프라자약국,900.0,1400.0,37.5640246,127.0800526,광진구
420,대학약국,900.0,1300.0,37.592893,127.0523712,동대문구
421,새성수약국,800.0,2300.0,37.58071760000001,127.05163229999998,동대문구
422,명약국,1000.0,1900.0,37.5873161,127.0605535,동대문구
423,삼성엠(M)약국,900.0,1500.0,37.5833859,127.0489751,동대문구
424,새경희약국,830.0,1330.0,37.5930245,127.0514693,동대문구
425,진선미약국,900.0,1700.0,37.5690724,127.06413909999998,동대문구
426,아파트엠약국,830.0,2100.0,37.5727927,127.0321687,동대문구
427,조령약국,900.0,1530.0,37.5651481,127.0700025,동대문구
428,우진당약국,1000.0,1800.0,37.5780803,127.0579298,동대문구
429,홍약국,830.0,1300.0,37.571297,127.0584909,동대문구
430,새이화약국,900.0,1530.0,37.5728009,127.0721334,동대문구
431,동아약국,900.0,2200.0,37.57487390000001,127.0458603,동대문구
432,뉴메디칼약국,900.0,1500.0,37.5779006,127.0569845,동대문구
433,외대조은약국,900.0,2400.0,37.5764921,127.0604586,동대문구
434,메디팜동아약국,900.0,1500.0,37.5966208,127.0670655,동대문구
435,바른손약국,900.0,2000.0,37.5947355,127.0635256,동대문구
436,하은약국,800.0,1500.0,37.5769494,127.057249,동대문구
437,이웃사랑약국,900.0,2000.0,37.5815693,127.0713759,동대문구
438,동부메디칼약국,830.0,1200.0,37.5755717,127.0307629,동대문구
439,새소망약국,900.0,1400.0,37.5724575,127.0730343,동대문구
440,수인약국,900.0,1700.0,37.5714281,127.0704615,동대문구
441,경희우리약국,830.0,1300.0,37.5798533,127.0395688,동대문구
442,햇살약국,930.0,1300.0,37.5688253,127.07158,동대문구
443,경희중앙약국,800.0,1330.0,37.5761308,127.0257857,동대문구
444,신종로사약국,900.0,2000.0,37.5946019,127.06521,동대문구
445,미소약국,830.0,1300.0,37.5762079,127.0579229,동대문구
446,혜민약국,900.0,1600.0,37.5833298,127.04437,동대문구
447,홈타운약국,900.0,1400.0,37.5696393,127.0746744,동대문구
448,킴스팜대보약국,900.0,1600.0,37.5957733,127.062481,동대문구
449,오렌지약국,900.0,1500.0,37.5717875,127.0659911,동대문구
450,제일성모약국,900.0,1700.0,37.5829069,127.0439995,동대문구
451,미소온누리약국,800.0,1500.0,37.5369745,127.08401940000002,광진구
452,현약국,900.0,1430.0,37.5447592,127.0859475,광진구
453,봄약국,830.0,2100.0,37.5329216,127.0759214,광진구
454,혜원약국,900.0,1700.0,37.5685558,127.08258229999998,광진구
455,신백구약국,900.0,1800.0,37.55079569999999,127.0712191,광진구
456,자양하나약국,900.0,1800.0,37.53173,127.0811803,광진구
457,레몬약국,900.0,1400.0,37.5402806,127.0950196,광진구
458,참약국,900.0,1700.0,37.5357613,127.0832739,광진구
459,조은우리약국,900.0,1500.0,37.5373796,127.0830368,광진구
460,중앙약국,830.0,2000.0,37.5584161,127.08755320000002,광진구
461,햇살온누리약국,900.0,1600.0,37.5434818,127.0699485,광진구
462,포도원온누리약국,900.0,1400.0,37.5536888,127.0772936,광진구
463,삼육오약국,900.0,2200.0,37.5401601,127.0631631,광진구
464,군자세계로약국,800.0,1400.0,37.55668120000001,127.07891709999998,광진구
465,온누리메디칼약국,900.0,2200.0,37.5405784,127.0676377,광진구
466,구의온누리약국,900.0,1500.0,37.551274600000006,127.0916681,광진구
467,세명약국,900.0,2030.0,37.55648,127.0821135,광진구
468,정약국,900.0,1500.0,37.54177310000001,127.0844371,광진구
469,정문대학약국,830.0,1300.0,37.5406496,127.0714118,광진구
470,새한빛약국,900.0,1400.0,37.5340989,127.0718551,광진구
471,신승보약국,930.0,2030.0,37.53592039999999,127.0638158,광진구
472,더클래식약국,900.0,2400.0,37.5387765,127.0710831,광진구
473,건대지하철약국,830.0,1300.0,37.5384843,127.0822938,광진구
474,군자세계로약국,800.0,1400.0,37.5410879,127.0679154,광진구
475,웰빙서울온누리약국,900.0,2000.0,37.53609760000001,127.0658209,광진구
476,서울온누리약국,900.0,1600.0,37.53948920000001,127.0938116,광진구
477,성진약국,900.0,1600.0,37.5582889,127.0741028,광진구
478,용마약국,830.0,1900.0,37.545492,127.0854056,광진구
479,기호약국,1000.0,1400.0,37.5453662,127.0705543,광진구
480,진명약국,800.0,1900.0,37.5542743,127.07542240000002,광진구
481,용상약국,1000.0,2100.0,37.5483553,127.1076331,광진구
482,성진약국,900.0,1600.0,37.5711854,127.08320890000002,광진구
483,광해약국,930.0,1900.0,37.55623370000001,127.0792995,광진구
484,연진약국,1200.0,2330.0,37.5413939,127.06843329999998,광진구
485,동서울약국,830.0,2200.0,37.5333713,127.0933675,광진구
486,참조은약국,830.0,2030.0,37.5478286,127.0703155,광진구
487,호림약국,1400.0,2300.0,37.5474493,127.0688343,광진구
488,해정약국,930.0,2000.0,37.55144620000001,127.0709836,광진구
489,수도약국,900.0,1800.0,37.5451101,127.0884521,광진구
490,온누리극동약국,900.0,2100.0,37.5433638,127.1044585,광진구
491,세영약국,830.0,1700.0,37.5386521,127.0666286,광진구
492,금성당약국,830.0,1800.0,37.55933020000001,127.0879574,광진구
493,신영신약국,900.0,1400.0,37.5484286,127.0917614,광진구
494,인정온누리약국,830.0,1600.0,37.53155039999999,127.082306,광진구
495,백조온누리약국,840.0,2100.0,37.563742,127.07987040000002,광진구
496,완미약국,900.0,2400.0,37.5448201,127.08543190000002,광진구
497,더샾스타시티약국,900.0,2300.0,37.5383305,127.07510220000002,광진구
498,제중약국,900.0,1800.0,37.56832960000001,127.0824617,광진구
499,종우약국,1000.0,2000.0,37.549802,127.0697372,광진구
500,종합약국,900.0,1900.0,37.5599128,127.0873221,광진구
501,새수정온누리약국,830.0,1400.0,37.5576233,127.0854098,광진구
502,명성약국,900.0,2100.0,37.5445971,127.0892289,광진구
503,태평양약국,900.0,1800.0,37.5516574,127.09419579999998,광진구
504,백온누리약국,900.0,1900.0,37.5686408,127.0829741,광진구
505,진영약국,900.0,2200.0,37.5403028,127.0886554,광진구
506,신대영약국,1230.0,2000.0,37.5328731,127.0918619,광진구
507,하나온누리약국,900.0,1500.0,37.5783915,127.0678514,동대문구
508,에스케이행복약국,900.0,1500.0,37.5764921,127.0604586,동대문구
509,신상록수약국,800.0,2000.0,37.5734302,127.031128,동대문구
510,참이화약국,900.0,1700.0,37.5657836,127.0547489,동대문구
511,봄약국,900.0,1600.0,37.5754498,127.0725715,동대문구
512,올리브약국,1000.0,1400.0,37.5717813,127.0718257,동대문구
513,유한약국,900.0,2000.0,37.5664033,127.0538275,동대문구
514,정화약국,900.0,1900.0,37.5809284,127.0446905,동대문구
515,흥명약국,1030.0,2300.0,37.57542539999999,127.04131470000002,동대문구
516,평제약국,900.0,2000.0,37.5829686,127.0357517,동대문구
517,신보명약국,830.0,2030.0,37.5649987,127.0644719,동대문구
518,우량아약국,900.0,1900.0,37.57843560000001,127.0686456,동대문구
519,경애약국,900.0,2100.0,37.5795419,127.0705689,동대문구
520,신행당약국,900.0,1300.0,37.5764921,127.0604586,동대문구
521,연수당약국,900.0,2000.0,37.5764234,127.0313417,동대문구
522,신한약국,900.0,1600.0,37.5753558,127.0722987,동대문구
523,제일성모약국,900.0,1700.0,37.5763524,127.0484204,동대문구
524,경희우리약국,830.0,1300.0,37.5631981,127.0585327,동대문구
525,동산약국,900.0,1700.0,37.5820032,127.047128,동대문구
526,이문태평양약국,900.0,1530.0,37.5977584,127.0613622,동대문구
527,해동그랜드약국,900.0,1700.0,37.577411100000006,127.0682949,동대문구
528,중경당약국,900.0,2300.0,37.5660714,127.0680604,동대문구
529,강북열린약국,830.0,1400.0,37.57464909999999,127.05792549999998,동대문구
530,뉴프라자약국,900.0,1500.0,37.5752378,127.0377488,동대문구
531,그린약국,930.0,1500.0,37.5719615,127.0709178,동대문구
532,청량리중앙약국,1000.0,2200.0,37.5792928,127.0479007,동대문구
533,그랜드온누리약국,900.0,1530.0,37.565524,127.0710929,동대문구
534,어깨동무약국,900.0,1330.0,37.58123459999999,127.0295471,동대문구
535,장안수약국,900.0,1300.0,37.5641036,127.0652211,동대문구
536,종로프라자약국,830.0,1400.0,37.57853,127.0699928,동대문구
537,경희온누리약국,900.0,1300.0,37.5929726,127.0517361,동대문구
538,가까운약국,900.0,1500.0,37.56540409999999,127.0552947,동대문구
539,한사랑온누리약국,830.0,1600.0,37.5674369,127.0523757,동대문구
540,맑은샘약국,900.0,1800.0,37.5639777,127.0651344,동대문구
541,금신당약국,900.0,1600.0,37.561838,127.06676840000002,동대문구
542,한국약국,900.0,1500.0,37.58318939999999,127.0436211,동대문구
543,4층현약국,900.0,1400.0,37.561672,127.0663936,동대문구
544,이문메디칼약국,900.0,1300.0,37.5983704,127.0611642,동대문구
545,장안약국,900.0,1800.0,37.572432,127.0677377,동대문구
546,연세약국,900.0,1700.0,37.57855550000001,127.0581978,동대문구
547,나나약국,900.0,2100.0,37.56782570000001,127.0722868,동대문구
548,남지약국,930.0,1800.0,37.5668809,127.0599194,동대문구
549,조현약국,930.0,2000.0,37.563491,127.0667173,동대문구
550,경희중앙약국,800.0,1330.0,37.593166,127.0520303,동대문구
551,바오로약국,800.0,1500.0,37.5820032,127.047128,동대문구
552,한유약국,900.0,1800.0,37.56954959999999,127.06397920000002,동대문구
553,하늘약국,900.0,1630.0,37.5731726,127.0570656,동대문구
554,신동서약국,900.0,1300.0,37.5823346,127.0301736,동대문구
555,혜원사약국,800.0,1800.0,37.5727219,127.0235637,동대문구
556,복지약국,900.0,1700.0,37.5705001,127.048076,동대문구
557,삼익약국,900.0,2200.0,37.6001632,127.0576277,동대문구
558,서생당약국,900.0,1800.0,37.5749819,127.0469616,동대문구
559,이룸약국,900.0,1600.0,37.5999747,127.0685006,동대문구
560,세광약국,700.0,2030.0,37.57947520000001,127.042044,동대문구
561,코아약국,900.0,1600.0,37.5900607,127.056608,동대문구
562,신도약국,900.0,1700.0,37.5886993,127.039069,동대문구
563,청솔약국,900.0,1300.0,37.57462,127.0600372,동대문구
564,이레약국,900.0,1500.0,37.5771864,127.0584936,동대문구
565,신우약국,900.0,2100.0,37.5808541,127.04475490000002,동대문구
566,새린온누리약국,900.0,1800.0,37.57211789999999,127.0698325,동대문구
567,건강약국,800.0,1500.0,37.57917800000001,127.042949,동대문구
568,이문태평양약국,900.0,1530.0,37.5800248,127.0381593,동대문구
569,늘조은온누리약국,900.0,1800.0,37.5656711,127.0671202,동대문구
570,대흥당약국,900.0,2000.0,37.5776745,127.0473337,동대문구
571,답십리백화점약국,900.0,2100.0,37.5739764,127.0578649,동대문구
572,인영약국,830.0,1500.0,37.577946,127.0362761,동대문구
573,새싹약국,830.0,1400.0,37.5984506,127.06184840000002,동대문구
574,카톨릭대학약국,900.0,1700.0,37.5791902,127.0431288,동대문구
575,행복한정약국,800.0,1900.0,37.60336420000001,127.0622216,동대문구
576,신유약국,900.0,1600.0,37.57303220000001,127.0724396,동대문구
577,답십리코코약국,900.0,1600.0,37.57539379999999,127.0548231,동대문구
578,장수약국,900.0,1300.0,37.5987061,127.06134579999998,동대문구
579,금창약국,900.0,1800.0,37.5839416,127.03264409999998,동대문구
580,우리보강약국,900.0,1500.0,37.58334809999999,127.0447377,동대문구
581,정다운약국,900.0,1600.0,37.6053992,127.0644317,동대문구
582,경희동문약국,900.0,1300.0,37.5933774,127.0524342,동대문구
583,장안메디칼약국,800.0,1400.0,37.57883320000001,127.067993,동대문구
584,행복한약국,900.0,1500.0,37.5685662,127.0662102,동대문구
585,신종로약국,900.0,1900.0,37.5843139,127.050091,동대문구
586,외대김약국,900.0,1300.0,37.5978511,127.0608967,동대문구
587,감초당온누리약국,830.0,1500.0,37.5824674,127.06859540000002,동대문구
588,삼보약국,900.0,1900.0,37.56694530000001,127.0569279,동대문구
589,메디칼갑산약국,900.0,1600.0,37.5916719,127.0665908,동대문구
590,장안중앙약국,900.0,1330.0,37.5671656,127.0627469,동대문구
591,이문우량아약국,830.0,1900.0,37.6032986,127.0655384,동대문구
592,하늘후문약국,900.0,1530.0,37.5841265,127.0494197,동대문구
593,엄마약국,900.0,1400.0,37.59584230000001,127.0618743,동대문구
594,한사랑온누리약국,830.0,1600.0,37.6031017,127.0667232,동대문구
595,드림약국,730.0,1600.0,37.5747392,127.02431509999998,동대문구
596,우주약국,900.0,1400.0,37.572863700000006,127.071407,동대문구
597,설파약국,900.0,1530.0,37.5768175,127.0579944,동대문구
598,민성약국,900.0,2000.0,37.56712589999999,127.0604755,동대문구
599,오로라온누리약국,830.0,2000.0,37.5788629,127.0501263,동대문구
600,남진약국,800.0,1900.0,37.5827694,127.0393853,동대문구
601,대명당약국,900.0,1800.0,37.5764206,127.0300092,동대문구
602,혜중약국,800.0,1900.0,37.6031008,127.0622951,동대문구
603,경원약국,700.0,1600.0,37.5792013,127.0391628,동대문구
604,은혜약국,900.0,1500.0,37.5764921,127.0604586,동대문구
605,새시장약국,1000.0,2200.0,37.5959976,127.09962790000002,중랑구
606,고려약국,900.0,1700.0,37.59021720000001,127.0933555,중랑구
607,새우정약국,1000.0,2000.0,37.61384899999999,127.0759618,중랑구
608,온누리신용약국,1000.0,2000.0,37.5954471,127.072406,중랑구
609,가나안약국,900.0,2130.0,37.5906831,127.07754479999998,중랑구
610,상아약국,830.0,1930.0,37.5950066,127.1002367,중랑구
611,미래약국,900.0,2100.0,37.5868935,127.0803384,중랑구
612,새대우약국,900.0,2100.0,37.6064225,127.078833,중랑구
613,칠칠약국,900.0,2100.0,37.5997094,127.0802804,중랑구
614,영일온누리약국,900.0,1700.0,37.5927763,127.0861271,중랑구
615,홍성백약국,800.0,2000.0,37.606667,127.077139,중랑구
616,세화당약국,1130.0,2230.0,37.59936920000001,127.0764867,중랑구
617,신강약국,830.0,1300.0,37.57285570000001,127.0842231,중랑구
618,동삼약국,900.0,1800.0,37.5826915,127.088645,중랑구
619,성지약국,1730.0,2230.0,37.6174917,127.0821762,중랑구
620,동성약국,1000.0,2200.0,37.5858508,127.0772059,중랑구
621,일월약국,900.0,1900.0,37.5887997,127.07809679999998,중랑구
622,오거리약국,900.0,1900.0,37.57648,127.0840293,중랑구
623,신성모약국,900.0,2000.0,37.589192800000006,127.0968961,중랑구
624,한신약국,900.0,2200.0,37.5875034,127.0754905,중랑구
625,원플러스약국,930.0,2230.0,37.6157539,127.0937534,중랑구
626,사가정약국,900.0,1800.0,37.5809912,127.0877125,중랑구
627,밝은온누리약국,830.0,2100.0,37.5870221,127.0801931,중랑구
628,희망약국,900.0,1500.0,37.5993968,127.09685659999998,중랑구
629,행복한약국,900.0,1430.0,37.6002845,127.1046815,중랑구
630,한우리약국,930.0,1500.0,37.5989941,127.0979317,중랑구
631,은혜당약국,900.0,2100.0,37.5916509,127.0773347,중랑구
632,동부약국,830.0,1600.0,37.6006921,127.1080593,중랑구
633,클로버팜약국,830.0,1300.0,37.58317020000001,127.0867009,중랑구
634,로얄약국,800.0,1500.0,37.5952924,127.0795806,중랑구
635,상봉태평양약국,900.0,1600.0,37.5995978,127.0981633,중랑구
636,면목종로약국,830.0,1300.0,37.5871469,127.0813023,중랑구
637,늘푸른솔약국,600.0,1600.0,37.5911829,127.080408,중랑구
638,건명약국,1900.0,2200.0,37.589608,127.0870355,중랑구
639,우리종로약국,900.0,1800.0,37.5957651,127.0998618,중랑구
640,새하늘약국,900.0,1500.0,37.593212,127.07486609999998,중랑구
641,양지약국,900.0,1500.0,37.6074927,127.07799070000002,중랑구
642,솔빛약국,930.0,1400.0,37.5925298,127.0868775,중랑구
643,구산약국,930.0,2130.0,37.6121738,127.0782512,중랑구
644,은혜약국,900.0,2100.0,37.5956471,127.0993966,중랑구
645,봉화신세계약국,900.0,1700.0,37.61639470000001,127.0926039,중랑구
646,우리들약국,900.0,1730.0,37.6036689,127.0959545,중랑구
647,로데오약국,900.0,1900.0,37.58127899999999,127.0886917,중랑구
648,면목백화점약국,900.0,2230.0,37.58102179999999,127.0935553,중랑구
649,정성약국,900.0,1400.0,37.5970688,127.0818303,중랑구
650,제일메디칼약국,900.0,1530.0,37.5373118,126.8366869,강서구
651,뉴월드약국,900.0,2130.0,37.5898184,127.0904706,중랑구
652,정다운온누리약국,830.0,1700.0,37.58076550000001,127.0894112,중랑구
653,준약국,900.0,1430.0,37.5881721,127.0878977,중랑구
654,대신약국,900.0,1630.0,37.60204570000001,127.079699,중랑구
655,대일약국,900.0,1800.0,37.5986192,127.0876071,중랑구
656,아산약국,900.0,1530.0,37.6169286,127.0791814,중랑구
657,녹색건강약국,900.0,2130.0,37.584155,127.0868111,중랑구
658,보람온누리약국,900.0,1700.0,37.6168083,127.0881722,중랑구
659,이즈약국,830.0,1800.0,37.5995459,127.0977381,중랑구
660,온누리건강약국,900.0,2100.0,37.6076181,127.0965284,중랑구
661,선화약국,900.0,1600.0,37.6002096,127.1009916,중랑구
